🅾廣東🅾,#genre#
16.港臺31,http://jt.twiptv.tk/jieting.php?id=353
17.港臺32,http://jt.twiptv.tk/jieting.php?id=397
18.新時代多倫多,http://jt.twiptv.tk/jieting.php?id=1031
19.新時代多倫多2,http://jt.twiptv.tk/jieting.php?id=1033
20.新時代温哥華,http://jt.twiptv.tk/jieting.php?id=1032
21.HKC娛樂,http://jt.twiptv.tk/jieting.php?id=360
22.HKC電影,http://jt.twiptv.tk/jieting.php?id=354
23.HKC體育1,http://jt.twiptv.tk/jieting.php?id=401
24.HKC體育2,http://jt.twiptv.tk/jieting.php?id=356
25.HKS,http://jt.twiptv.tk/jieting.php?id=399
26.澳視澳門,http://jt.twiptv.tk/jieting.php?id=23
27.澳視葡語,http://jt.twiptv.tk/jieting.php?id=24
28.澳門衛星,http://jt.twiptv.tk/jieting.php?id=29
29.亞美衛視,http://jt.twiptv.tk/jieting.php?id=1001
30.廣東珠江,http://jt.twiptv.tk/jieting.php?id=1034
31.18台,http://jt.twiptv.tk/jieting.php?id=44
32.澳門蓮花,http://jt.twiptv.tk/jieting.php?id=70
33.鳳凰電影,http://jt.twiptv.tk/jieting.php?id=19
34.Viutv 6,http://jt.twiptv.tk/jieting.php?id=176
35.香港開電視,http://jt.twiptv.tk/jieting.php?id=17
36.TVB星河,http://jt.twiptv.tk/jieting.php?id=1079
37.TVB經典,http://jt.twiptv.tk/jieting.php?id=1083
38.TVB Jade,http://jt.twiptv.tk/jieting.php?id=1084
39.衛視卡式臺,http://jt.twiptv.tk/jieting.php?id=1085
🅾新聞🅾,#genre#
1.台視新聞,http://kltvx.5ay.xyz/ub/ub.php?id=1
2.台視新聞,http://kltvx.5ay.xyz/ub/ub.php?id=1006
3.TVBS新聞,http://kltvx.5ay.xyz/ub/ub.php?id=2
4.TVBS新聞,http://kltvx.5ay.xyz/ub/ub.php?id=1004
5.中天新聞,http://kltvx.5ay.xyz/ub/ub.php?id=3
6.中天新聞,http://kltvx.5ay.xyz/ub/ub.php?id=1002
7.三立LIVE新聞,http://kltvx.5ay.xyz/ub/ub.php?id=4
8.三立LIVE新聞,http://kltvx.5ay.xyz/ub/ub.php?id=1008
9.華視新聞,http://kltvx.5ay.xyz/ub/ub.php?id=6
10.華視新聞,http://kltvx.5ay.xyz/ub/ub.php?id=1012
11.中視新聞,http://kltvx.5ay.xyz/ub/ub.php?id=7
12.中視新聞,http://kltvx.5ay.xyz/ub/ub.php?id=1000
13.iNEWS,http://kltvx.5ay.xyz/ub/ub.php?id=8
14.iNEWS,http://kltvx.5ay.xyz/ub/ub.php?id=1014
15.東森新聞,http://kltvx.5ay.xyz/ub/ub.php?id=9
16.東森新聞,http://kltvx.5ay.xyz/ub/ub.php?id=1016
17.東森財經新聞,http://kltvx.5ay.xyz/ub/ub.php?id=12
18.東森財經新聞,http://kltvx.5ay.xyz/ub/ub.php?id=1018
19.民視新聞,http://kltvx.5ay.xyz/ub/ub.php?id=13
20.寰宇新聞,http://kltvx.5ay.xyz/ub/ub.php?id=304
21.寰宇臺灣,http://kltvx.5ay.xyz/ub/ub.php?id=87
22.年代新聞,http://kltvx.5ay.xyz/ub/ub.php?id=236
23.壹電視新聞,http://kltvx.5ay.xyz/ub/ub.php?id=303
24.非凡新聞,http://kltvx.5ay.xyz/ub/ub.php?id=314
25.中華財經,http://kltvx.5ay.xyz/ub/ub.php?id=317
26.環宇財經,http://kltvx.5ay.xyz/ub/ub.php?id=320
27.台視財經,http://kltvx.5ay.xyz/ub/ub.php?id=300
28.VOA美國之音,http://kltvx.5ay.xyz/ub/ub.php?id=495
29.VOA衛視,http://kltvx.5ay.xyz/ub/ub.php?id=22
30.半島國際新聞,http://kltvx.5ay.xyz/ub/ub.php?id=494
31.DW德國之聲,http://kltvx.5ay.xyz/ub/ub.php?id=1059
32.FRANCE 24,http://kltvx.5ay.xyz/ub/ub.php?id=1042
33.DW News,http://kltvx.5ay.xyz/ub/ub.php?id=14
34.新唐人亞太台,http://kltvx.5ay.xyz/ub/ub.php?id=10
35.CBN News,http://kltvx.5ay.xyz/ub/ub.php?id=499
36.THE WORLD,http://kltvx.5ay.xyz/ub/ub.php?id=1013
37.RT News,http://kltvx.5ay.xyz/ub/ub.php?id=1025
38.TRTWORLD,http://kltvx.5ay.xyz/ub/ub.php?id=1022
39.Bloomberg Financial,http://kltvx.5ay.xyz/ub/ub.php?id=1046
40.Al Jazeera,http://kltvx.5ay.xyz/ub/ub.php?id=1144
41.Bloomberg Europe,http://kltvx.5ay.xyz/ub/ub.php?id=370
42.第1商業,http://kltvx.5ay.xyz/ub/ub.php?id=186
43.非凡商業,http://kltvx.5ay.xyz/ub/ub.php?id=187
44.美國唐人街台,http://kltvx.5ay.xyz/ub/ub.php?id=43
1.台視新聞,http://jt.twiptv.tk/jieting.php?id=1
2.台視新聞,http://jt.twiptv.tk/jieting.php?id=1006
3.TVBS新聞,http://jt.twiptv.tk/jieting.php?id=2
4.TVBS新聞,http://jt.twiptv.tk/jieting.php?id=1004
5.中天新聞,http://jt.twiptv.tk/jieting.php?id=3
6.中天新聞,http://jt.twiptv.tk/jieting.php?id=1002
7.三立LIVE新聞,http://jt.twiptv.tk/jieting.php?id=4
8.三立LIVE新聞,http://jt.twiptv.tk/jieting.php?id=1008
9.華視新聞,http://jt.twiptv.tk/jieting.php?id=6
10.華視新聞,http://jt.twiptv.tk/jieting.php?id=1012
11.中視新聞,http://jt.twiptv.tk/jieting.php?id=7
12.中視新聞,http://jt.twiptv.tk/jieting.php?id=1000
13.iNEWS,http://jt.twiptv.tk/jieting.php?id=8
14.iNEWS,http://jt.twiptv.tk/jieting.php?id=1014
15.東森新聞,http://jt.twiptv.tk/jieting.php?id=9
16.東森新聞,http://jt.twiptv.tk/jieting.php?id=1016
17.東森財經新聞,http://jt.twiptv.tk/jieting.php?id=12
18.東森財經新聞,http://jt.twiptv.tk/jieting.php?id=1018
19.民視新聞,http://jt.twiptv.tk/jieting.php?id=13
20.寰宇新聞,http://jt.twiptv.tk/jieting.php?id=304
21.寰宇臺灣,http://jt.twiptv.tk/jieting.php?id=87
22.年代新聞,http://jt.twiptv.tk/jieting.php?id=236
23.壹電視新聞,http://jt.twiptv.tk/jieting.php?id=303
24.非凡新聞,http://jt.twiptv.tk/jieting.php?id=314
25.中華財經,http://jt.twiptv.tk/jieting.php?id=317
26.環宇財經,http://jt.twiptv.tk/jieting.php?id=320
27.台視財經,http://jt.twiptv.tk/jieting.php?id=300
28.VOA美國之音,http://jt.twiptv.tk/jieting.php?id=495
29.VOA衛視,http://jt.twiptv.tk/jieting.php?id=22
30.半島國際新聞,http://jt.twiptv.tk/jieting.php?id=494
31.DW德國之聲,http://jt.twiptv.tk/jieting.php?id=1059
32.FRANCE 24,http://jt.twiptv.tk/jieting.php?id=1042
33.DW News,http://jt.twiptv.tk/jieting.php?id=14
34.新唐人亞太台,http://jt.twiptv.tk/jieting.php?id=10
35.CBN News,http://jt.twiptv.tk/jieting.php?id=499
36.THE WORLD,http://jt.twiptv.tk/jieting.php?id=1013
37.RT News,http://jt.twiptv.tk/jieting.php?id=1025
38.TRTWORLD,http://jt.twiptv.tk/jieting.php?id=1022
39.Bloomberg Financial,http://jt.twiptv.tk/jieting.php?id=1046
40.Al Jazeera,http://jt.twiptv.tk/jieting.php?id=1144
41.Bloomberg Europe,http://jt.twiptv.tk/jieting.php?id=370
42.第1商業,http://jt.twiptv.tk/jieting.php?id=186
43.非凡商業,http://jt.twiptv.tk/jieting.php?id=187
44.美國唐人街台,http://jt.twiptv.tk/jieting.php?id=43
🅾影視🅾,#genre#
1.龍翔時代,http://kltvx.5ay.xyz/ub/ub.php?id=373
2.民視影劇,http://kltvx.5ay.xyz/ub/ub.php?id=1023
3.東森電影,http://kltvx.5ay.xyz/ub/ub.php?id=350
4.東森洋片,http://kltvx.5ay.xyz/ub/ub.php?id=1128
5.衛視電影,http://kltvx.5ay.xyz/ub/ub.php?id=93
6.CinemaWorld,http://kltvx.5ay.xyz/ub/ub.php?id=84
7.東森戲劇,http://kltvx.5ay.xyz/ub/ub.php?id=321
8.星衛電影,http://kltvx.5ay.xyz/ub/ub.php?id=496
9.AMC,http://kltvx.5ay.xyz/ub/ub.php?id=92
10.緯來電影,http://kltvx.5ay.xyz/ub/ub.php?id=96
11.光影歐洲,http://kltvx.5ay.xyz/ub/ub.php?id=1157
12.美亞電影,http://kltvx.5ay.xyz/ub/ub.php?id=375
13.天映經典,http://kltvx.5ay.xyz/ub/ub.php?id=328
14.八大戲劇,http://kltvx.5ay.xyz/ub/ub.php?id=81
15.公視戲劇,http://kltvx.5ay.xyz/ub/ub.php?id=69
16.三立戲劇,http://kltvx.5ay.xyz/ub/ub.php?id=64
17.龍華戲劇,http://kltvx.5ay.xyz/ub/ub.php?id=365
18.靖洋戲劇,http://kltvx.5ay.xyz/ub/ub.php?id=319
19.靖天電影,http://kltvx.5ay.xyz/ub/ub.php?id=110
20.FOX CRIME,http://kltvx.5ay.xyz/ub/ub.php?id=386
21.鳳凰衛視電影,http://kltvx.5ay.xyz/ub/ub.php?id=18
22.FOX ACTION,http://kltvx.5ay.xyz/ub/ub.php?id=385
23.采昌影劇,http://kltvx.5ay.xyz/ub/ub.php?id=62
24.靖天映畫,http://kltvx.5ay.xyz/ub/ub.php?id=349
25.影迷數位電影,http://kltvx.5ay.xyz/ub/ub.php?id=497
26.靖天戲劇,http://kltvx.5ay.xyz/ub/ub.php?id=109
27.FOX Family,http://kltvx.5ay.xyz/ub/ub.php?id=383
28.龍華經典,http://kltvx.5ay.xyz/ub/ub.php?id=100
29.龍華電影,http://kltvx.5ay.xyz/ub/ub.php?id=311
30.愛爾達影劇,http://kltvx.5ay.xyz/ub/ub.php?id=500
31.CATCHPLAY,http://kltvx.5ay.xyz/ub/ub.php?id=362
32.華納電影,http://kltvx.5ay.xyz/ub/ub.php?id=83
33.好萊塢電影,http://kltvx.5ay.xyz/ub/ub.php?id=37
34.衛視西片,http://kltvx.5ay.xyz/ub/ub.php?id=369
35.FOX,http://kltvx.5ay.xyz/ub/ub.php?id=384
36.金光布袋戲,http://kltvx.5ay.xyz/ub/ub.php?id=1060
37.AXN亞洲,http://kltvx.5ay.xyz/ub/ub.php?id=1066
38.EYE戲劇,http://kltvx.5ay.xyz/ub/ub.php?id=191
39.TVN MOVIE,http://kltvx.5ay.xyz/ub/ub.php?id=1082
1.龍翔時代,http://jt.twiptv.tk/jieting.php?id=373
2.民視影劇,http://jt.twiptv.tk/jieting.php?id=1023
3.東森電影,http://jt.twiptv.tk/jieting.php?id=350
4.東森洋片,http://jt.twiptv.tk/jieting.php?id=1128
5.衛視電影,http://jt.twiptv.tk/jieting.php?id=93
6.CinemaWorld,http://jt.twiptv.tk/jieting.php?id=84
7.東森戲劇,http://jt.twiptv.tk/jieting.php?id=321
8.星衛電影,http://jt.twiptv.tk/jieting.php?id=496
9.AMC,http://jt.twiptv.tk/jieting.php?id=92
10.緯來電影,http://jt.twiptv.tk/jieting.php?id=96
11.光影歐洲,http://jt.twiptv.tk/jieting.php?id=1157
12.美亞電影,http://jt.twiptv.tk/jieting.php?id=375
13.天映經典,http://jt.twiptv.tk/jieting.php?id=328
14.八大戲劇,http://jt.twiptv.tk/jieting.php?id=81
15.公視戲劇,http://jt.twiptv.tk/jieting.php?id=69
16.三立戲劇,http://jt.twiptv.tk/jieting.php?id=64
17.龍華戲劇,http://jt.twiptv.tk/jieting.php?id=365
18.靖洋戲劇,http://jt.twiptv.tk/jieting.php?id=319
19.靖天電影,http://jt.twiptv.tk/jieting.php?id=110
20.FOX CRIME,http://jt.twiptv.tk/jieting.php?id=386
21.鳳凰衛視電影,http://jt.twiptv.tk/jieting.php?id=18
22.FOX ACTION,http://jt.twiptv.tk/jieting.php?id=385
23.采昌影劇,http://jt.twiptv.tk/jieting.php?id=62
24.靖天映畫,http://jt.twiptv.tk/jieting.php?id=349
25.影迷數位電影,http://jt.twiptv.tk/jieting.php?id=497
26.靖天戲劇,http://jt.twiptv.tk/jieting.php?id=109
27.FOX Family,http://jt.twiptv.tk/jieting.php?id=383
28.龍華經典,http://jt.twiptv.tk/jieting.php?id=100
29.龍華電影,http://jt.twiptv.tk/jieting.php?id=311
30.愛爾達影劇,http://jt.twiptv.tk/jieting.php?id=500
31.CATCHPLAY,http://jt.twiptv.tk/jieting.php?id=362
32.華納電影,http://jt.twiptv.tk/jieting.php?id=83
33.好萊塢電影,http://jt.twiptv.tk/jieting.php?id=37
34.衛視西片,http://jt.twiptv.tk/jieting.php?id=369
35.FOX,http://jt.twiptv.tk/jieting.php?id=384
36.金光布袋戲,http://jt.twiptv.tk/jieting.php?id=1060
37.AXN亞洲,http://jt.twiptv.tk/jieting.php?id=1066
38.EYE戲劇,http://jt.twiptv.tk/jieting.php?id=191
39.TVN MOVIE,http://jt.twiptv.tk/jieting.php?id=1082
🅾體育🅾,#genre#
1.緯來體育,http://kltvx.5ay.xyz/ub/ub.php?id=52
2.緯來體育,http://kltvx.5ay.xyz/ub/ub.php?id=118
3.FOX Sport 1,http://kltvx.5ay.xyz/ub/ub.php?id=1131
4.FOX Sport 2,http://kltvx.5ay.xyz/ub/ub.php?id=1132
5.FOX Sport 3,http://kltvx.5ay.xyz/ub/ub.php?id=376
6.Eleven Sport 1,http://kltvx.5ay.xyz/ub/ub.php?id=1133
7.Eleven Sport 2,http://kltvx.5ay.xyz/ub/ub.php?id=301
8.Z頻道,http://kltvx.5ay.xyz/ub/ub.php?id=1130
9.皇馬足球,http://kltvx.5ay.xyz/ub/ub.php?id=20
10.博斯無限,http://kltvx.5ay.xyz/ub/ub.php?id=381
11.博斯無限2,http://kltvx.5ay.xyz/ub/ub.php?id=426
12.博斯網球,http://kltvx.5ay.xyz/ub/ub.php?id=498
13.博斯高球1,http://kltvx.5ay.xyz/ub/ub.php?id=377
14.博斯高球2,http://kltvx.5ay.xyz/ub/ub.php?id=378
15.Sky Sports MainEvent,http://kltvx.5ay.xyz/ub/ub.php?id=177
16.博斯魅力,http://kltvx.5ay.xyz/ub/ub.php?id=175
17.博斯運動1,http://kltvx.5ay.xyz/ub/ub.php?id=379
18.博斯運動2,http://kltvx.5ay.xyz/ub/ub.php?id=380
19.衛視體育Star Sports,http://kltvx.5ay.xyz/ub/ub.php?id=79
20.TRACE Sport Stars,http://kltvx.5ay.xyz/ub/ub.php?id=1037
21.智林體育,http://kltvx.5ay.xyz/ub/ub.php?id=82
22.時尚運動X,http://kltvx.5ay.xyz/ub/ub.php?id=71
23.ESPN-News,http://kltvx.5ay.xyz/ub/ub.php?id=148
24.FOX-Sports1,http://kltvx.5ay.xyz/ub/ub.php?id=151
25.FOX-Sports2,http://kltvx.5ay.xyz/ub/ub.php?id=152
26.NBC-HD,http://kltvx.5ay.xyz/ub/ub.php?id=154
27.NBC-Golf,http://kltvx.5ay.xyz/ub/ub.php?id=155
28.NBA-TV,http://kltvx.5ay.xyz/ub/ub.php?id=153
29.ESPN-HD,http://kltvx.5ay.xyz/ub/ub.php?id=147
30.BT Sport ESPN,http://kltvx.5ay.xyz/ub/ub.php?id=168
31.BT Sport 2,http://kltvx.5ay.xyz/ub/ub.php?id=166
32.BT Sport 3,http://kltvx.5ay.xyz/ub/ub.php?id=167
33.BT Sport 1,http://kltvx.5ay.xyz/ub/ub.php?id=165
34.ESPN-U,http://kltvx.5ay.xyz/ub/ub.php?id=170
35.Sky Sport 2,http://kltvx.5ay.xyz/ub/ub.php?id=171
36.Sky Sports 1,http://kltvx.5ay.xyz/ub/ub.php?id=172
37.Sky Sports Action,http://kltvx.5ay.xyz/ub/ub.php?id=178
38.Sky Sports Cricket,http://kltvx.5ay.xyz/ub/ub.php?id=179
39.Sky Sports Golf,http://kltvx.5ay.xyz/ub/ub.php?id=180
40.Sky Sports PremierLeague,http://kltvx.5ay.xyz/ub/ub.php?id=181
41.Sky Sports F1,http://kltvx.5ay.xyz/ub/ub.php?id=182
42.Sky Sport 3,http://kltvx.5ay.xyz/ub/ub.php?id=183
43.ELTA體育1,http://kltvx.5ay.xyz/ub/ub.php?id=192
44.ELTA體育2,http://kltvx.5ay.xyz/ub/ub.php?id=193
45.ELTA體育3,http://kltvx.5ay.xyz/ub/ub.php?id=194
46.jsport1,http://kltvx.5ay.xyz/ub/ub.php?id=129
47.jsport2,http://kltvx.5ay.xyz/ub/ub.php?id=130
48.jsport3,http://kltvx.5ay.xyz/ub/ub.php?id=131
49.jsport4,http://kltvx.5ay.xyz/ub/ub.php?id=132
50.Astro Sp1,http://kltvx.5ay.xyz/ub/ub.php?id=444
51.Astro Sp2,http://kltvx.5ay.xyz/ub/ub.php?id=445
52.Astro Sp3,http://kltvx.5ay.xyz/ub/ub.php?id=446
53.Astro Sp4,http://kltvx.5ay.xyz/ub/ub.php?id=447
54.WWE,http://kltvx.5ay.xyz/ub/ub.php?id=1081
1.緯來體育,http://jt.twiptv.tk/jieting.php?id=52
2.緯來體育,http://jt.twiptv.tk/jieting.php?id=118
3.FOX Sport 1,http://jt.twiptv.tk/jieting.php?id=1131
4.FOX Sport 2,http://jt.twiptv.tk/jieting.php?id=1132
5.FOX Sport 3,http://jt.twiptv.tk/jieting.php?id=376
6.Eleven Sport 1,http://jt.twiptv.tk/jieting.php?id=1133
7.Eleven Sport 2,http://jt.twiptv.tk/jieting.php?id=301
8.Z頻道,http://jt.twiptv.tk/jieting.php?id=1130
9.皇馬足球,http://jt.twiptv.tk/jieting.php?id=20
10.博斯無限,http://jt.twiptv.tk/jieting.php?id=381
11.博斯無限2,http://jt.twiptv.tk/jieting.php?id=426
12.博斯網球,http://jt.twiptv.tk/jieting.php?id=498
13.博斯高球1,http://jt.twiptv.tk/jieting.php?id=377
14.博斯高球2,http://jt.twiptv.tk/jieting.php?id=378
15.Sky Sports MainEvent,http://jt.twiptv.tk/jieting.php?id=177
16.博斯魅力,http://jt.twiptv.tk/jieting.php?id=175
17.博斯運動1,http://jt.twiptv.tk/jieting.php?id=379
18.博斯運動2,http://jt.twiptv.tk/jieting.php?id=380
19.衛視體育Star Sports,http://jt.twiptv.tk/jieting.php?id=79
20.TRACE Sport Stars,http://jt.twiptv.tk/jieting.php?id=1037
21.智林體育,http://jt.twiptv.tk/jieting.php?id=82
22.時尚運動X,http://jt.twiptv.tk/jieting.php?id=71
23.ESPN-News,http://jt.twiptv.tk/jieting.php?id=148
24.FOX-Sports1,http://jt.twiptv.tk/jieting.php?id=151
25.FOX-Sports2,http://jt.twiptv.tk/jieting.php?id=152
26.NBC-HD,http://jt.twiptv.tk/jieting.php?id=154
27.NBC-Golf,http://jt.twiptv.tk/jieting.php?id=155
28.NBA-TV,http://jt.twiptv.tk/jieting.php?id=153
29.ESPN-HD,http://jt.twiptv.tk/jieting.php?id=147
30.BT Sport ESPN,http://jt.twiptv.tk/jieting.php?id=168
31.BT Sport 2,http://jt.twiptv.tk/jieting.php?id=166
32.BT Sport 3,http://jt.twiptv.tk/jieting.php?id=167
33.BT Sport 1,http://jt.twiptv.tk/jieting.php?id=165
34.ESPN-U,http://jt.twiptv.tk/jieting.php?id=170
35.Sky Sport 2,http://jt.twiptv.tk/jieting.php?id=171
36.Sky Sports 1,http://jt.twiptv.tk/jieting.php?id=172
37.Sky Sports Action,http://jt.twiptv.tk/jieting.php?id=178
38.Sky Sports Cricket,http://jt.twiptv.tk/jieting.php?id=179
39.Sky Sports Golf,http://jt.twiptv.tk/jieting.php?id=180
40.Sky Sports PremierLeague,http://jt.twiptv.tk/jieting.php?id=181
41.Sky Sports F1,http://jt.twiptv.tk/jieting.php?id=182
42.Sky Sport 3,http://jt.twiptv.tk/jieting.php?id=183
43.ELTA體育1,http://jt.twiptv.tk/jieting.php?id=192
44.ELTA體育2,http://jt.twiptv.tk/jieting.php?id=193
45.ELTA體育3,http://jt.twiptv.tk/jieting.php?id=194
46.jsport1,http://jt.twiptv.tk/jieting.php?id=129
47.jsport2,http://jt.twiptv.tk/jieting.php?id=130
48.jsport3,http://jt.twiptv.tk/jieting.php?id=131
49.jsport4,http://jt.twiptv.tk/jieting.php?id=132
50.Astro Sp1,http://jt.twiptv.tk/jieting.php?id=444
51.Astro Sp2,http://jt.twiptv.tk/jieting.php?id=445
52.Astro Sp3,http://jt.twiptv.tk/jieting.php?id=446
53.Astro Sp4,http://jt.twiptv.tk/jieting.php?id=447
54.WWE,http://jt.twiptv.tk/jieting.php?id=1081
🅾紀實🅾,#genre#
1.國家野生,http://kltvx.5ay.xyz/ub/ub.php?id=1038
2.探索EVE,http://kltvx.5ay.xyz/ub/ub.php?id=1036
3.國家地理,http://kltvx.5ay.xyz/ub/ub.php?id=302
4.爆笑頻道,http://kltvx.5ay.xyz/ub/ub.php?id=85
5.亞洲旅遊,http://kltvx.5ay.xyz/ub/ub.php?id=77
6.民視旅遊,http://kltvx.5ay.xyz/ub/ub.php?id=78
7.探索頻道,http://kltvx.5ay.xyz/ub/ub.php?id=1035
8.LUXE,http://kltvx.5ay.xyz/ub/ub.php?id=112
9.視納華仁紀實,http://kltvx.5ay.xyz/ub/ub.php?id=91
10.Love Nature,http://kltvx.5ay.xyz/ub/ub.php?id=388
11.探索科學,http://kltvx.5ay.xyz/ub/ub.php?id=343
12.探索亞洲,http://kltvx.5ay.xyz/ub/ub.php?id=306
13.AFN,http://kltvx.5ay.xyz/ub/ub.php?id=307
14.BBC EARTH,http://kltvx.5ay.xyz/ub/ub.php?id=97
15.CI罪案偵查,http://kltvx.5ay.xyz/ub/ub.php?id=1159
16.History,http://kltvx.5ay.xyz/ub/ub.php?id=116
17.History 2,http://kltvx.5ay.xyz/ub/ub.php?id=1158
18.Astronaut Spacewalk Earth,http://kltvx.5ay.xyz/ub/ub.php?id=1026
19.NASA ISS,http://kltvx.5ay.xyz/ub/ub.php?id=1009
20.Earth Views,http://kltvx.5ay.xyz/ub/ub.php?id=1017
21.NASA Live,http://kltvx.5ay.xyz/ub/ub.php?id=196
22.NASA TV,http://kltvx.5ay.xyz/ub/ub.php?id=25
23.動物星球,http://kltvx.5ay.xyz/ub/ub.php?id=368
24.動物星球,http://kltvx.5ay.xyz/ub/ub.php?id=367
25.FoodNetwork,http://kltvx.5ay.xyz/ub/ub.php?id=294
26.Fashion One,http://kltvx.5ay.xyz/ub/ub.php?id=113
27.TV5MONDE STYLE,http://kltvx.5ay.xyz/ub/ub.php?id=389
28.TLC旅遊生活,http://kltvx.5ay.xyz/ub/ub.php?id=102
29.Smithsonian,http://kltvx.5ay.xyz/ub/ub.php?id=291
30.AFN,http://kltvx.5ay.xyz/ub/ub.php?id=195
1.國家野生,http://jt.twiptv.tk/jieting.php?id=1038
2.探索EVE,http://jt.twiptv.tk/jieting.php?id=1036
3.國家地理,http://jt.twiptv.tk/jieting.php?id=302
4.爆笑頻道,http://jt.twiptv.tk/jieting.php?id=85
5.亞洲旅遊,http://jt.twiptv.tk/jieting.php?id=77
6.民視旅遊,http://jt.twiptv.tk/jieting.php?id=78
7.探索頻道,http://jt.twiptv.tk/jieting.php?id=1035
8.LUXE,http://jt.twiptv.tk/jieting.php?id=112
9.視納華仁紀實,http://jt.twiptv.tk/jieting.php?id=91
10.Love Nature,http://jt.twiptv.tk/jieting.php?id=388
11.探索科學,http://jt.twiptv.tk/jieting.php?id=343
12.探索亞洲,http://jt.twiptv.tk/jieting.php?id=306
13.AFN,http://jt.twiptv.tk/jieting.php?id=307
14.BBC EARTH,http://jt.twiptv.tk/jieting.php?id=97
15.CI罪案偵查,http://jt.twiptv.tk/jieting.php?id=1159
16.History,http://jt.twiptv.tk/jieting.php?id=116
17.History 2,http://jt.twiptv.tk/jieting.php?id=1158
18.Astronaut Spacewalk Earth,http://jt.twiptv.tk/jieting.php?id=1026
19.NASA ISS,http://jt.twiptv.tk/jieting.php?id=1009
20.Earth Views,http://jt.twiptv.tk/jieting.php?id=1017
21.NASA Live,http://jt.twiptv.tk/jieting.php?id=196
22.NASA TV,http://jt.twiptv.tk/jieting.php?id=25
23.動物星球,http://jt.twiptv.tk/jieting.php?id=368
24.動物星球,http://jt.twiptv.tk/jieting.php?id=367
25.FoodNetwork,http://jt.twiptv.tk/jieting.php?id=294
26.Fashion One,http://jt.twiptv.tk/jieting.php?id=113
27.TV5MONDE STYLE,http://jt.twiptv.tk/jieting.php?id=389
28.TLC旅遊生活,http://jt.twiptv.tk/jieting.php?id=102
29.Smithsonian,http://jt.twiptv.tk/jieting.php?id=291
30.AFN,http://jt.twiptv.tk/jieting.php?id=195
🅾少兒🅾,#genre#
1.MOMO親子,http://kltvx.5ay.xyz/ub/ub.php?id=1126
2.東森幼幼,http://kltvx.5ay.xyz/ub/ub.php?id=371
3.i-Fun動漫,http://kltvx.5ay.xyz/ub/ub.php?id=1127
4.龍華動畫,http://kltvx.5ay.xyz/ub/ub.php?id=366
5.Animax,http://kltvx.5ay.xyz/ub/ub.php?id=59
6.曼迪日本,http://kltvx.5ay.xyz/ub/ub.php?id=316
7.CN卡通,http://kltvx.5ay.xyz/ub/ub.php?id=107
8.BabyFirst,http://kltvx.5ay.xyz/ub/ub.php?id=173
9.MOMO親子台,http://kltvx.5ay.xyz/ub/ub.php?id=1149
10.靖洋卡通,http://kltvx.5ay.xyz/ub/ub.php?id=348
11.Nick兒童,http://kltvx.5ay.xyz/ub/ub.php?id=50
12.空中英語教室,http://kltvx.5ay.xyz/ub/ub.php?id=313
13.ELTV生活英語,http://kltvx.5ay.xyz/ub/ub.php?id=323
14.愛放2,http://kltvx.5ay.xyz/ub/ub.php?id=299
15.愛放3,http://kltvx.5ay.xyz/ub/ub.php?id=259
16.靖天卡通,http://kltvx.5ay.xyz/ub/ub.php?id=344
17.Treehouse,http://kltvx.5ay.xyz/ub/ub.php?id=55
18.Baby TV,http://kltvx.5ay.xyz/ub/ub.php?id=1129
19.Nickelodeon europe,http://kltvx.5ay.xyz/ub/ub.php?id=56
20.Nickj,http://kltvx.5ay.xyz/ub/ub.php?id=53
21.Disney,http://kltvx.5ay.xyz/ub/ub.php?id=5
22.Disneyxd,http://kltvx.5ay.xyz/ub/ub.php?id=31
23.Disneyj,http://kltvx.5ay.xyz/ub/ub.php?id=47
24.Boomerang,http://kltvx.5ay.xyz/ub/ub.php?id=57
25.Universalkids,http://kltvx.5ay.xyz/ub/ub.php?id=58
26.BBC CBeebies,http://kltvx.5ay.xyz/ub/ub.php?id=115
27.Cartoon,http://kltvx.5ay.xyz/ub/ub.php?id=48
1.MOMO親子,http://jt.twiptv.tk/jieting.php?id=1126
2.東森幼幼,http://jt.twiptv.tk/jieting.php?id=371
3.i-Fun動漫,http://jt.twiptv.tk/jieting.php?id=1127
4.龍華動畫,http://jt.twiptv.tk/jieting.php?id=366
5.Animax,http://jt.twiptv.tk/jieting.php?id=59
6.曼迪日本,http://jt.twiptv.tk/jieting.php?id=316
7.CN卡通,http://jt.twiptv.tk/jieting.php?id=107
8.BabyFirst,http://jt.twiptv.tk/jieting.php?id=173
9.MOMO親子台,http://jt.twiptv.tk/jieting.php?id=1149
10.靖洋卡通,http://jt.twiptv.tk/jieting.php?id=348
11.Nick兒童,http://jt.twiptv.tk/jieting.php?id=50
12.空中英語教室,http://jt.twiptv.tk/jieting.php?id=313
13.ELTV生活英語,http://jt.twiptv.tk/jieting.php?id=323
14.愛放2,http://jt.twiptv.tk/jieting.php?id=299
15.愛放3,http://jt.twiptv.tk/jieting.php?id=259
16.靖天卡通,http://jt.twiptv.tk/jieting.php?id=344
17.Treehouse,http://jt.twiptv.tk/jieting.php?id=55
18.Baby TV,http://jt.twiptv.tk/jieting.php?id=1129
19.Nickelodeon europe,http://jt.twiptv.tk/jieting.php?id=56
20.Nickj,http://jt.twiptv.tk/jieting.php?id=53
